name,translation
"Masquerade Breaker","Quebrador da Máscara"
Matricide,Matricídio
"Member of the Pack","Membro da Alcateia"
"Methuselah’s Thirst","Sede do Matusalém"
"Moon Mad","Louco pela Lua"
"Mortal Flashbacks","Flashbacks Mortais"
"Multiple Curses","Múltiplas Maldições"
"Mystical Aura","Aura Mística"
Naivete,Ingenuidade
Nameless,"Sem Nome"
Narc,Dedo-Duro
Necrophile,Necrófilo
"New Arrival",Recém-Chegado
"New Kid",Novato
"Nice Blood","Sangue Agradável"
"Noble Arrogance","Arrogância Nobre"
Notoriety,Notoriedade
Oath-Taker,"Fazedor de Juramentos"
Oathbreaker,"Quebrador de Juramentos"
"Obsessed with the Hunt","Obcecado pela Caçada"
"Obvious Predator","Predador Óbvio"
"Odd Eye","Olho Estranho"
"Odd Gait","Andar Estranho"
"Onerous Vow","Voto Oneroso"
"Open Wound","Ferida Aberta"
"Out of Phase","Fora de Fase"
Outburst,Explosão
Outcast,Pária
Outsider,Forasteiro
"Outspoken Christian","Cristão Declarado"
"Outspoken Dhimmi","Dhimmi Declarado"
"Outspoken Heretic","Herege Declarado"
"Outspoken Pagan","Pagão Declarado"
Overextended,Sobrecarregado
Overstimulated,Superestimulado
Pander,Alcoviteiro
"Paper Trail","Rastro de Papel"
"Parasitic Infestation","Infestação Parasitária"
Pariah,Pária
Patricide,Patricídio
Pawn,Peão
"Pelagic Compulsion","Compulsão Pelágica"
"Permanent Third Eye","Terceiro Olho Permanente"
"Pied Piper","Flautista de Hamelin"
"Plague Bearer","Portador da Peste"
"Plague of Demons","Praga de Demônios"
Plagued,"Assolado por Pragas"
Poached,"Caçado Ilegalmente"
"Poor Digestion","Digestão Ruim"
"Poor Taste","Mau Gosto"
"Poseidon’s Call","Chamado de Poseidon"
"Potent Aura","Aura Potente"
Poverty,Pobreza
Pox,Varíola
"Prestation Debt","Dívida de Prestação"
"Prestigious Rival","Rival Prestigioso"
"Privacy Obsession","Obsessão pela Privacidade"
"Private Life","Vida Privada"
Putrescent,Putrefato
"Ragged Bite","Mordida Irregular"
"Rat in a Cage","Rato na Gaiola"
"Recently Arisen",Recém-Erguido
"Recruitment Target","Alvo de Recrutamento"
"Red List","Lista Vermelha"
"Refined Palate","Paladar Refinado"
"Religious Prohibition","Proibição Religiosa"
"Repulsive to Animals","Repulsivo aos Animais"
"Restricted Diaet","Dieta Restrita"
"Revenant Weakness","Fraqueza de Revenant"
"Rival Sires","Progenitores Rivais"
Rivalry,Rivalidade
"Rogue Knight","Cavaleiro Renegado"
Routine,Rotina
"Rural Fear","Medo Rural"
"Sabbat Enemy","Inimigo do Sabbat"
"Sacred Oath","Juramento Sagrado"
Scales,Escamas
Scapegoat,"Bode Expiatório"
Scarface,"Rosto Cicatrizado"
"Scourged by God","Flagelado por Deus"
"Second-Class Citizen","Cidadão de Segunda Classe"
"Secret Diablerist","Diablerista Secreto"
"Secret Masters","Mestres Secretos"
"Selective Digestion","Digestão Seletiva"
"Selective Thirst","Sede Seletiva"
"Shadow Scarred","Marcado pela Sombra"
"Shadow Walker","Andarilho das Sombras"
"Shakari Enemy","Inimigo Shakari"
"Sire’s Resentment","Ressentimento do Progenitor"
Slave,Escravo
"Sleeping with the Enemy","Dormindo com o Inimigo"
"Social Responsibility","Responsabilidade Social"
"Sorcerer Weakness","Fraqueza de Feiticeiro"
"Soul Eater","Devorador de Almas"
"Soul of Darkness","Alma das Trevas"
"Spoiled Beast","Besta Mimada"
Stench,Fedor
Stereotype,Estereótipo
Stigmata,Estigmas
"Stone Tongue","Língua de Pedra"
Stubborn,Teimoso
"Suicidal Beast","Besta Suicida"
Sympathizer,Simpatizante
Tainted,Maculado
"Taste of the Kill","Sabor da Matança"
"Thaumaturgically Inept","Inepto em Taumaturgia"
"The Eighth","O Oitavo"
"The Largest Maw","A Maior Bocarra"
"Thirst for Madness","Sede de Loucura"
"Thirst of Caine","Sede de Caim"
"Thirteenth Generation","Décima Terceira Geração"
Tic,Tique
"Tortured Artist","Artista Atormentado"
"Touched by the Ancients","Tocado pelos Antigos"
"Touched from Beyond","Tocado do Além"
Traitor,Traidor
"Trophy Arrogance","Arrogância de Troféu"
Twitch,"Tique Nervoso"
Unblinking,"Olhar Fixo"
"Unblinking Vigil","Vigília sem Piscar"
Unblooded,"Sem Sangue"
Unbroken,Inquebrado
Uncanny,Estranho
Unclean,Impuro
"Uncommon Vitae Preference","Preferência Incomum de Vitae"
Uncontrollable,Incontrolável
"Uncontrollable Night Sight","Visão Noturna Incontrolável"
Unconvinced,Descrente
Uncouth,Rude
Uneducated,"Sem Instrução"
Unfeeling,Insensível
"Unholy Stain","Mancha Profana"
Uninvited,"Não Convidado"
Unluck,Azar
Unproven,"Não Comprovado"
"Unrepentant Beast","Besta Impenitente"
"Unsanctioned Embrace","Abraço Não Sancionado"
Unskilled,"Sem Habilidade"
Uppity,Presunçoso
"Used and Abused","Usado e Abusado"
Vainglorious,Vanglorioso
"Vengeful Childe","Prole Vingativa"
"Venomous Bite","Mordida Venenosa"
"Vessel of Malkav","Vaso de Malkav"
"Victim of the Masquerade","Vítima da Máscara"
"Village Idiot","Idiota da Aldeia"
Virtueless,"Sem Virtude"
"Visage of Death","Semblante da Morte"
"Visible Eye","Olho Visível"
"Vizier Weakness","Fraqueza de Vizir"
Vulgar,Vulgar
Wanderlust,"Desejo de Vagar"
"Warrior Weakness","Fraqueza de Guerreiro"
"Weak Aura","Aura Fraca"
"Weak Blood","Sangue Fraco"
"Without a Trace","Sem Deixar Rastro"
"Wolverine’s Palate","Paladar de Carcaju"
"Wraith Companion","Companheiro Wraith"
"Calm Heart","Coração Calmo"
"Code of Honor","Código de Honra"
"Coldly Logical","Friamente Lógico"
"Common Sense","Bom Senso"
Concentration,Concentração
"Eidetic Memory","Memória Fotográfica"
Introspection,Introspecção
"Iron Will","Vontade de Ferro"
"Light Sleeper","Sono Leve"
"Natural Linguist","Linguista Natural"
"Thirst for Innocence","Sede de Inocência"
"Time Sense","Noção do Tempo"
"Acute Sense","Sentido Aguçado"
Ambidexterous,Ambidestro
"Bad Taste","Mau Gosto"
"Blush of Health","Corar de Saúde"
Bruiser,Brigão
"Catlike Balance","Equilíbrio Felino"
Daredevil,Destemido
"Early Riser",Madrugador
"Eat Food","Come Alimentos"
"Efficient Digestion","Digestão Eficiente"
"Enchanting Voice","Voz Encantadora"
"Fair Glabro","Glabro Justo"
"Friendly Face","Rosto Amigável"
"Huge Size","Tamanho Enorme"
"Debt of Gratitude","Dívida de Gratidão"
"Natural Leader","Líder Natural"
"Personal Masquerade","Máscara Pessoal"
"Prestigious Sire","Progenitor Prestigioso"
Sanctity,Santidade
"Bright Aura","Aura Brilhante"
"Healing Touch","Toque Curativo"
"Inoffensive to Animals","Inofensivo aos Animais"
Lucky,Sortudo
"Magic Resistance","Resistência Mágica"
Medium,Médium
"Nine Lives","Nove Vidas"
"Oracular Ability","Habilidade Oracular"
"Perceive Vampires","Perceber Vampiros"
"Spirit Mentor","Mentor Espiritual"
"True Faith","Fé Verdadeira"
"True Love","Amor Verdadeiro"
Unbondable,"Não Vinculável"
"Ability Aptitude","Aptidão de Habilidade"
Abomination,Abominação
"Addictive Blood","Sangue Viciante"
"Additional Discipline","Disciplina Adicional"
"Additional Personal Status","Status Pessoal Adicional"
"Adopted into Grace","Adotado pela Graça"
"Advanced Tech","Tecnologia Avançada"
"Agent of Prophecy","Agente da Profecia"
Airport,Aeroporto
"Alien Perfection","Perfeição Alienígena"
"Alternate Identity","Identidade Alternativa"
"Alternate Sense","Sentido Alternativo"
Ambidextrous,Ambidestro
"Angel Face","Rosto Angelical"
"Animal Affinity","Afinidade Animal"
"Antitoxin Blood","Sangue Antitóxico"
Apostate,Apóstata
Arcane,Arcano
"Artful Visionary","Visionário Astuto"
"Attuned Taste","Paladar Sintonizado"
"Aura of Command","Aura de Comando"
"Bearing of Kings","Porte de Reis"
"Benevolent Blood","Sangue Benevolente"
Berserker,"Fúria Berserker"
"Bigger Boys Came","Chegaram os Maiores"
Bioluminescent,Bioluminescente
"Bishop Friendship","Amizade com o Bispo"
"Blasphemous Pact","Pacto Blasfemo"
"Blazing Demise","Fim Flamejante"
"Blessed by St. Gustav","Abençoado por São Gustavo"
"Blessed Myroblite","Mirrobolita Abençoado"
Bloat,Inchaço
"Blood Bloat","Inchaço de Sangue"
"Blood Connoisseur","Conhecedor de Sangue"
"Blooded Rom","Rom de Sangue"
"Blooding by the Code","Iniciado pelo Código"
Boon,Favor
"Born-Again Warrior","Guerreiro Renascido"
Brahmin,Brâmane
"Broken Bond","Vínculo Quebrado"
Bullyboy,Valentão
"Call of the Sea","Chamado do Mar"
"Calling of the Blood","Chamado do Sangue"
Cannibal,Canibal
"Capable Assistant","Assistente Capaz"
Castle,Castelo
"Cathartic Fury","Fúria Catártica"
"Celebrated Lineage","Linhagem Celebrada"
"Celestial Attunement","Sintonia Celestial"
Chandala,Chandala
"Chorus Trained","Treinado pelo Coro"
"Church Rank","Posição na Igreja"
"Clan Apostate","Apóstata do Clã"
"Clear Sighted","Visão Clara"
"Closer than Blood","Mais Próximo que Sangue"
"Cold Read","Leitura a Frio"
Compassionate,Compassivo
"Computer Aptitude","Aptidão para Computação"
Conductor,Condutor
Connoisseur,Conhecedor
"Consanguineous Resistance","Resistência Consanguínea"
"Controllable Night Sight","Visão Noturna Controlável"
"Controlled Thirst","Sede Controlada"
"Court Favorite","Favorito da Corte"
"Covenant of the Old Ways","Pacto dos Velhos Costumes"
Critters,Bichinhos
Crusader,Cruzado
Cruscitus,Cruscitus
"Dances with Knives","Dança com Facas"
"Danger Sense","Sentido de Perigo"
Darksight,"Visão nas Trevas"
"Deadened Nerves","Nervos Anestesiados"
"Death Grip","Aperto Mortal"
"Deceptive Aura","Aura Enganosa"
"Deceptive Eating","Alimentação Enganosa"
"Demonic Patron","Patrono Demoníaco"
"Demonic Tutor","Tutor Demoníaco"
"Destined for Greatness","Destinado à Grandeza"
Devotion,Devoção
"Dignitary of the Camarilla","Dignitário da Camarilla"
"Disciple of Japheth","Discípulo de Jafé"
"Disciple of Lazarus","Discípulo de Lázaro"
"Discipline Prodigy","Prodígio de Disciplina"
"Disciplined Eye","Olho Disciplinado"
"Disembodied Mentor","Mentor Incorpóreo"
Disillusioned,Desiludido
"Distracting Aura","Aura Distraidora"
Domain,Domínio
Double-Jointed,Hiperflexível
Downey,Downey
"Dracon’s Temperament","Temperamento de Dracon"
Drakkar,Drakkar
"Drug Resistance","Resistência a Drogas"
"Dual Nature","Natureza Dupla"
Dual-Blooded,"Sangue Duplo"
"Dynamic Personality","Personalidade Dinâmica"
Earth-Feeder,"Alimentado pela Terra"
"Elysium Domain","Domínio do Elísio"
"Elysium Regular","Frequentador do Elísio"
"Embraced without the Cup","Abraçado sem o Cálice"
Enlightened,Iluminado
Entrepreneur,Empreendedor
"Excellent Thirst","Sede Excelente"
"Exceptional Steed","Montaria Excepcional"
"Extinct Animal Form","Forma Animal Extinta"
"Extra Sharp","Extra Afiado"
"Extremist Group","Grupo Extremista"
"Eyes of Shadow","Olhos de Sombra"
"Faerie Affinity","Afinidade com as Fadas"
"Faint Reflection","Reflexo Tênue"
"False Reflection","Falso Reflexo"
"Family Values","Valores Familiares"
Fatalist,Fatalista
"Father’s Voice","Voz do Pai"
"Fearless Ferocity","Ferocidade Destemida"
"Feeding Tongue","Língua de Alimentação"
Fetch,"Duplo Fantasmagórico"
Flock,Rebanho
"Focused Rage","Fúria Focada"
Foresighted,Previdente
"Former Ghoul",Ex-carniçal
"Foul Blood","Sangue Corrompido"
"Foul Humors","Humores Corrompidos"
"Friend of the Underground","Amigo do Submundo"
"Fugue Instinct","Instinto de Fuga"
"Fury’s Focus","Foco da Fúria"
"Gaping Maw","Bocarra Escancarada"
"Gift of Proteus","Dádiva de Proteu"
"Gifts of the Beast","Dádivas da Besta"
"Giovanni Lineage","Linhagem Giovanni"
"Good Mimic","Bom Imitador"
"Guardian Angel","Anjo da Guarda"
Half-Life,Meia-Vida
Harmless,Inofensivo
Harpy,Harpia
"Haven Affinity","Afinidade com o Refúgio"
"Heart of Bone","Coração de Osso"
"Heart of Needles","Coração de Agulhas"
"Heavy Hands","Mãos Pesadas"
Hematus,Hematus
"Hidden Amaranth","Amaranto Oculto"
"Hidden Diablerie","Diablerie Oculta"
"Higher Purpose","Propósito Maior"
Hive-Minded,"Mente Coletiva"
"Holder of Office","Detentor de Cargo"
Holdings,Propriedades
"Honeyed Tongue","Língua Melíflua"
"Honored Dead","Mortos Honrados"
"Humanity’s Window","Janela da Humanidade"
"Hypersensitive Palate","Paladar Hipersensível"
"Immaculate Aura","Aura Imaculada"
"Immune to Disease","Imune a Doenças"
"Impressive Restraint","Autocontrole Impressionante"
Incantation,Encantamento
Inceptor,Iniciador
"Inconnu Associate","Associado dos Inconnu"
Indelible,Indelével
Innocent,Inocente
"Insatiable Blood","Sangue Insaciável"
"Institutional Control","Controle Institucional"
"Instrument of God","Instrumento de Deus"
Jack-of-All-Trades,"Pau para Toda Obra"
"Jacob’s Twin","Gêmeo de Jacó"
Jaded,"Cansado do Mundo"
Kashaph,Kashaph
Kenning-Wise,"Sábio em Kenning"
"Keys to the Library","Chaves da Biblioteca"
"King/Queen of Shadows","Rei/Rainha das Sombras"
Knorr,Knorr
Kshatriya,Xátria
"Lawman’s Friend","Amigo da Lei"
"Leader of the Pack","Líder da Alcateia"
"Legendary Accomplishment","Feito Lendário"
Legerdemain,Prestidigitação
"Lesser Mark of the Beast","Marca Menor da Besta"
"Library of Heresies","Biblioteca de Heresias"
"Likeness of a Saint","Semelhança de um Santo"
"Limited Paranoia","Paranoia Limitada"
"Lingua Franca","Língua Franca"
Lion-Hearted,"Coração de Leão"
Literacy,Alfabetização
"Living Icon","Ícone Vivo"
"Lizard Limbs","Membros de Lagarto"
"Long Fingers","Dedos Longos"
"Long Term Planning","Planejamento de Longo Prazo"
"Lord of Flies","Senhor das Moscas"
"Loyal Childe","Prole Leal"
"Luminary of the Camarilla","Luminar da Camarilla"
"Lupine Kinship","Parentesco Lupino"
"Mad Blood","Sangue Louco"
"Made Man","Homem Feito"
"Mage Companion","Companheiro Mago"
"Malleable Blood","Sangue Maleável"
"Malleable Visage","Semblante Maleável"
Manse,Mansão
"Marijava Contact","Contato Marijava"
"Mark of Caine","Marca de Caim"
"Mark of Pure Blood","Marca do Sangue Puro"
"Mask of Everyman","Máscara do Homem Comum"
"Master of Protocol","Mestre do Protocolo"
"Master of the Masquerade","Mestre da Máscara"
Maw,Bocarra
"Mechanical Aptitude","Aptidão Mecânica"
"Mentor’s Tutelage","Tutela do Mentor"
"Meticulous Planner","Planejador Meticuloso"
Milk-Fed,"Alimentado com Leite"
"Mind of the Prey","Mente da Presa"
"Minhit Dume","Minhit Dume"
"Miracles of Faith","Milagres da Fé"
"Misplaced Heart","Coração Deslocado"
Mole,"Espião Infiltrado"
"Monstrous Maw","Bocarra Monstruosa"
Mortuario,Mortuario
Multicultural,Multicultural
Multilingual,Multilíngue
"Mummy Companion","Companheiro Múmia"
"Mute Devotion","Devoção Muda"
"Natural Cypher","Enigma Natural"
"Natural Vicissitude","Vicissitude Natural"
"Naturally Supple","Naturalmente Flexível"
Network,"Rede de Contatos"
"New Bloodline","Nova Linhagem"
Nobility,Nobreza
"Noble Bearing","Porte Nobre"
"Noble Blood","Sangue Nobre"
"Noted Confessor","Confessor Notável"
"Obsessive Savant","Sábio Obsessivo"
"Of Embrace Foretold","Do Abraço Predito"
"Old Pal","Velho Amigo"
"Open Road","Estrada Aberta"
"Outside Haven","Refúgio Externo"
"Oversized Fangs","Presas Enormes"
"Pain Tolerance","Tolerância à Dor"
Paragon,Paradigma
Paramour,Amante
"Paranormal Link","Ligação Paranormal"
Patagia,Patágio
Patience,Paciência
Patron,Patrono
Peacemaker,Pacificador
"Pelagic Harmony","Harmonia Pelágica"
"Personal Aura","Aura Pessoal"
Phralmulo,Phralmulo
Piscine,Piscina
Pitiable,"Digno de Pena"
"Poisonous Bite","Mordida Venenosa"
"Potent Aura","Aura Potente"
"Powerful Gaze","Olhar Poderoso"
"Powerful Liege","Suserano Poderoso"
Precocious,Precoce
Prescience,Presciência
"Prestastion Gifts","Dádivas de Prestação"
"Prestigious Confessor","Confessor Prestigioso"
"Prestigious Order","Ordem Prestigiosa"
"Pretender to the Blood","Pretendente ao Sangue"
Primogen,Primogênito
"Primogen Friendship","Amizade com Primogênito"
"Prized Collection","Coleção Valiosa"
"Prized Patch","Território Valioso"
"Profane Trappings","Adereços Profanos"
"Projectile Vomiting","Vômito em Jato"
"Promethean Clay","Argila Prometeica"
Prophetic,Profético
"Prophetic Dreams","Sonhos Proféticos"
Protected,Protegido
Protege,Protegido
"Proxy Kiss","Beijo por Procuração"
"Pure Blood","Sangue Puro"
"Pythia’s Gift","Dádiva de Pítia"
Quartermaster,Intendente
Redeemed,Redimido
Renascut,Renascut
Rep,Reputação
"Reptile Buddy","Amigo Réptil"
Reputation,Reputação
"Retractable Wings","Asas Retráteis"
"Revenant Disciplines","Disciplinas de Revenant"
"Rising Star","Estrela em Ascensão"
"Rugged Bad Looks","Aparência Rústica e Feia"
Rune-Wise,"Sábio em Runas"
"Sabbat Survivor","Sobrevivente do Sabbat"
"Safe Passage","Passagem Segura"
"Sanctifying Kiss","Beijo Santificante"
Sanctuary,Santuário
"Sanguine Humor","Humor Sanguíneo"
"Sanguine Incongruity","Incongruência Sanguínea"
"Sanguine Lucidity","Lucidez Sanguínea"
"Save they Servant","Salve Teu Servo"
Scarred,"Marcado por Cicatrizes"
"Scent of the Beast","Cheiro da Besta"
"Scent of the Other","Cheiro do Outro"
"Schismatic Ally","Aliado Cismático"
"Scholar of Enemies","Erudito dos Inimigos"
"Scholar of Other","Erudito do Outro"
"Scholar of Others","Erudito dos Outros"
"Second Sight","Segunda Visão"
"Secret Society Member","Membro de Sociedade Secreta"
"Secret Stash","Esconderijo Secreto"
"Sectarian Ally","Aliado Sectário"
Secular,Secular
"Sense of the Stock","Sentido do Rebanho"
"Setite Initiate","Iniciado Setita"
Settlement,Assentamento
"Seven Year Training","Sete Anos de Treinamento"
"Sheriff’s Friend","Amigo do Xerife"
"Sight Beyond Sight","Visão Além da Visão"
"Simply Waiting","Simplesmente Esperando"
Skald,Escaldo
"Skin of Porcelain","Pele de Porcelana"
"Sleep Unseen","Dormir Despercebido"
Slimy,Viscoso
"Slowed Degeneration","Degeneração Retardada"
Soapbox,Palanque
"Sovereign Prince","Príncipe Soberano"
"Spawning Pool","Poça de Desova"
"Special Gift","Dádiva Especial"
"Speed Eater","Comedor Veloz"
"Spy Network","Rede de Espionagem"
"Stable Blood","Sangue Estável"
"Stillness of Death","Quietude da Morte"
Stitcher,Costureiro
"Strange Day","Dia Estranho"
"Strength of Shadows","Força das Sombras"
"Strong Blood","Sangue Forte"
"Styx Baptism","Batismo do Styx"
"Subtle Whispers","Sussurros Sutis"
"Sugar Daddy",Patrocinador
"Supple Joints","Articulações Flexíveis"
"Sweet Blood","Sangue Doce"
"Sympathetic Bond","Vínculo Simpático"
"The Company of Saints and Heroes","A Companhia de Santos e Heróis"
"The High Price","O Alto Preço"
"The Sanguine Thirst","A Sede Sanguínea"
"Thousand Meter Killer","Matador de Mil Metros"
Thuggee,Thuggee
"Totemic Change","Mudança Totêmica"
"Touched by God","Tocado por Deus"
"Tough Hide","Pele Resistente"
"Trained Scent","Faro Treinado"
"Trophy Allegiance","Lealdade de Troféu"
"True Berserk","Fúria Verdadeira"
"True Celerity","Celeridade Verdadeira"
"True Faith","Fé Verdadeira"
"True Vampire","Vampiro Verdadeiro"
"Truth of Rom","Verdade Rom"
"Tunnel Rat","Rato de Túnel"
Un-Agingin,"Não Envelhece"
"Unbound Diabolist","Diabolista Desvinculado"
"Unbroken Lineage","Linhagem Ininterrupta"
"Unholy Aura","Aura Profana"
Unimpressed,"Nada Impressionado"
University,Universidade
"Unmarked Antitribu","Antitribu Sem Marca"
"Unmarred Face","Rosto sem Marcas"
Unshockable,Impassível
Untainted,Imaculado
"Useful Knowledge","Conhecimento Útil"
Vaishya,Vaixá
"Valuable Secret","Segredo Valioso"
"Vampiric Consort","Consorte Vampírico"
Vassal,Vassalo
"Vengeful Family","Família Vingativa"
"Vengeful Kin","Parentesco Vingativo"
"Via Einherjar","Via Einherjar"
Vindictive,Vingativo
"Vitae Mutation","Mutação de Vitae"
Vow,Voto
Walkurie,Valquíria
Warrens,Tocas
"Warriors Heart","Coração de Guerreiro"
"Weather Sense","Sentido do Tempo"
"Well Educated","Bem Educado"
"Well Traveled","Bem Viajado"
Well-Known,"Bem Conhecido"
Well-Marked,"Bem Marcado"
"Well-Placed Confessor","Confessor Bem Posicionado"
"DA Road of Sin","Estrada do Pecado (Era das Trevas)"
"Eastern Road of Paradox","Estrada Oriental do Paradoxo"
Humanity,Humanidade
"Path of Allied Night","Caminho da Noite Aliada"
"Path of Apep","Caminho de Apep"
"Path of Blood","Caminho do Sangue"
"Path of Bones","Caminho dos Ossos"
"Path of Breath","Caminho do Sopro"
"Path of Caine","Caminho de Caim"
"Path of Cathari","Caminho dos Cátaros"
"Path of Chivalry","Caminho da Cavalaria"
"Path of Christ","Caminho de Cristo"
"Path of Community","Caminho da Comunidade"
"Path of Cruelty","Caminho da Crueldade"
"Path of Daena","Caminho de Daena"
"Path of Death and the Soul","Caminho da Morte e da Alma"
"Path of Devaraja","Caminho de Devaraja"
"Path of Diamond","Caminho do Diamante"
"Path of Divinity","Caminho da Divindade"
"Path of Ecstasy","Caminho do Êxtase"
"Path of Entelechy","Caminho da Enteléquia"
"Path of Evil Revelations","Caminho das Revelações Malignas"
"Path of Harmony","Caminho da Harmonia"
"Path of Hashshashin","Caminho dos Hashshashin"
"Path of Honorable Accord","Caminho do Acordo Honrado"
"Path of Illumination","Caminho da Iluminação"
"Path of Journeys","Caminho das Jornadas"
"Path of Liberation","Caminho da Libertação"
"Path of Life","Caminho da Vida"
"Path of Lightless Night","Caminho da Noite Sem Luz"
"Path of Lilith","Caminho de Lilith"
"Path of Making","Caminho da Criação"
"Path of Metamorphosis","Caminho da Metamorfose"
"Path of Night","Caminho da Noite"
"Path of Nocturnal Redemption","Caminho da Redenção Noturna"
"Path of Orion","Caminho de Órion"
"Path of Paradox","Caminho do Paradoxo"
"Path of Penitence","Caminho da Penitência"
"Path of Pleasure","Caminho do Prazer"
"Path of Power and the Inner Voice","Caminho do Poder e da Voz Interior"
"Path of Redemption","Caminho da Redenção"
"Path of Retribution","Caminho da Retribuição"
"Path of Revelations","Caminho das Revelações"
"Path of Righteous Night","Caminho da Noite Justa"
"Path of Righteousness","Caminho da Retidão"
"Path of Screams","Caminho dos Gritos"
"Path of Self-Focus","Caminho do Autofoco"
"Path of Set","Caminho de Set"
"Path of Set’s Honor","Caminho da Honra de Set"
"Path of Sutekh","Caminho de Sutekh"
"Path of Tears","Caminho das Lágrimas"
"Path of the Abyss","Caminho do Abismo"
"Path of the Archangel","Caminho do Arcanjo"
"Path of the Beast","Caminho da Besta"
"Path of the Devil","Caminho do Diabo"
"Path of the Feral Heart","Caminho do Coração Selvagem"
"Path of the Grey Hunter","Caminho do Caçador Cinzento"
"Path of the Hive","Caminho da Colmeia"
"Path of the Hunter","Caminho do Caçador"
"Path of the Merchant","Caminho do Mercador"
"Path of the Nomad","Caminho do Nômade"
"Path of the Prophet","Caminho do Profeta"
"Path of the Pure","Caminho dos Puros"
"Path of the Savage","Caminho do Selvagem"
"Path of the Scorched Heart","Caminho do Coração Calcinado"
"Path of the Tyrant","Caminho do Tirano"
"Path of the Vizier","Caminho do Vizir"
"Path of the Warrior","Caminho do Guerreiro"
"Path of Thorns","Caminho dos Espinhos"
"Path of Typhon","Caminho de Tifão"
"Road of Ahura Mazda","Estrada de Ahura Mazda"
"Road of Angra Mainyu","Estrada de Angra Mainyu"
"Road of Blood","Estrada do Sangue"
"Road of Bones","Estrada dos Ossos"
"Road of Chivalry","Estrada da Cavalaria"
"Road of Community","Estrada da Comunidade"
"Road of Heaven","Estrada do Céu"
"Road of Humanity","Estrada da Humanidade"
"Road of Kings","Estrada dos Reis"
"Road of Lilith","Estrada de Lilith"
"Road of Metamorphosis","Estrada da Metamorfose"
"Road of Night","Estrada da Noite"
"Road of Paradox","Estrada do Paradoxo"
"Road of Service","Estrada do Serviço"
"Road of Sin","Estrada do Pecado"
"Road of Sin","Estrada do Pecado"
"Road of the Abyss","Estrada do Abismo"
"Road of the Beast","Estrada da Besta"
"Road of the Bones","Estrada dos Ossos"
"Road of the Devil","Estrada do Diabo"
"Road of the Nomad","Estrada do Nômade"
"Road of the Serpent","Estrada da Serpente"
"Road of Typhon","Estrada de Tifão"
"Road of War","Estrada da Guerra"
"Road of Yasa","Estrada de Yasa"
"Road of Zarathustra","Estrada de Zaratustra"
"Shariel El-Sama","Shariel El-Sama"
"Via Aesgard","Via Aesgard"
"Western Road of Paradox","Estrada Ocidental do Paradoxo"
Zantosa,Zantosa
Basarab,Basarab
Bratovitch,Bratovitch
D’habi,D'habi
Danislavs,Danislavs
Ducheski,Ducheski
Enrathi,Enrathi
Grimaldi,Grimaldi
"Kairouan Brotherhood","Irmandade de Kairouan"
Khavi,Khavi
Krevcheski,Krevcheski
Marijava,Marijava
Narov,Narov
Obertus,Obertus
Oprichniki,Oprichniki
Rafastio,Rafastio
Rossellini,Rossellini
Rustovitch,Rustovitch
Ruthvenski,Ruthvenski
"Servants of Anushin-Rawan","Servos de Anushin-Rawan"
Szantovich,Szantovich
"Communing with the Darkness*","Comungando com a Escuridão*"
"Drawing the Shades of Darkness*","Invocando as Sombras da Escuridão*"
"Eyes of Ahriman/Heart of Silence (Heart that Beats in Silence)","Olhos de Ahriman/Coração do Silêncio (Coração que Bate em Silêncio)"
"Feed the Darkness","Alimentar a Escuridão"
"Name the Shadow Puppeteer*","Nomear o Titereiro das Sombras*"
"Nocturnal Discussion*","Discussão Noturna*"
"Nox Eternum*","Nox Eternum*"
"Pierce the Murk","Perfurar a Escuridão"
"Shadow of Hands That Serve, The","A Sombra das Mãos que Servem"
"Transubstantiation of Essence","Transubstanciação da Essência"
"Weight of Shadows","Peso das Sombras"
"Abyssal Threads","Fios Abissais"
"Ahriman’s Favor*","Favor de Ahriman*"
"Calling the Hungry Shade","Chamando a Sombra Faminta"
"Calling the Thing in Darkness","Chamando a Coisa nas Trevas"
"Drinking the Blood of Ahriman","Bebendo o Sangue de Ahriman"
"Empowering the Shroud of Night*","Fortalecendo o Manto da Noite*"
"Maw of Ahriman","Bocarra de Ahriman"
"Pilfer The Tenebrous Essence*","Furtar a Essência Tenebrosa*"
"Reflections of Hollow Revelation","Reflexos da Revelação Vazia"
"Seeing the Darkness Within*","Vendo a Escuridão Interior*"
"Shadow Servant*","Servo das Sombras*"
"Third Eye of Rickard Argentis, The","O Terceiro Olho de Rickard Argentis"
"Aegis of Ahriman*","Égide de Ahriman*"
"Ahriman's Wight","Espectro de Ahriman"
"Caridad’s Garden","Jardim de Caridad"
"Imbuing the Hand of the Void*","Imbuindo a Mão do Vazio*"
"Lord of Shadows, The*","O Senhor das Sombras*"
"Shadow Vault*","Cofre das Sombras*"
"Sight of the True Shadow*","Visão da Sombra Verdadeira*"
"Whispers in the Dark","Sussurros nas Trevas"
"Zadkiel’s Guardians","Guardiões de Zadkiel"
"Cry that Slays Light","Grito que Mata a Luz"
"Evocation of the Oubliette","Evocação do Calabouço"
"Into the Chasm","No Precipício"
"Blood Rush","Ímpeto do Sangue"
"Brand of the Paramour","Marca da Amante"
"Defense of the Sacred Haven / Warding of the Tomb","Defesa do Refúgio Sagrado / Proteção do Túmulo"
"Devil's Touch (Bes' Disfavor)","Toque do Diabo (Desfavor de Bes)"
